index,status,uuid,experiment,file_path,image,args,params,cpu_request,memory_request,disk_request,GPU,next_job
83,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T040000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T040000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
84,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T050000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T050000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
85,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T060000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T060000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
86,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T070000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T070000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
87,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T080000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T080000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
88,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T090000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T090000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
89,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T100000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T100000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
90,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T110000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T110000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
91,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T130001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T130001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
92,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T140001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T140001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
93,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T150000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T150000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
94,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T160000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T160000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
95,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T170000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T170000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
96,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T180000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T180000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
97,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T190001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T190001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
98,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T200000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T200000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
99,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T220000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T220000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
100,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-20-T230000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-20-T230000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
101,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T000000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T000000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
102,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T010000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T010000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
103,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T020001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T020001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
104,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T030001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T030001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
105,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T040000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T040000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
106,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T050000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T050000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
107,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T060000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T060000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
108,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T070000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T070000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
109,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T080000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T080000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
110,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T090000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T090000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
111,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T100001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T100001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
112,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T110000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T110000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
113,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T120000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T120000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
114,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T130000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T130000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
115,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T160001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T160001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
116,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T170000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T170000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
117,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T180000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T180000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
118,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T190000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T190000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
119,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T200000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T200000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
120,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T210000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T210000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
121,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T220001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T220001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
122,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-21-T230000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-21-T230000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
123,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T000000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T000000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
124,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T010000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T010000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
125,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T020000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T020000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
126,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T030001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T030001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
127,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T040001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T040001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
128,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T050000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T050000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
129,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T060000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T060000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
130,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T070000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T070000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
131,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T080000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T080000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
132,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T090001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T090001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
133,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T100000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T100000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
134,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T110000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T110000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
135,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T120000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T120000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
136,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T130001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T130001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
137,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T140005-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T140005-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
138,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T151434-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T151434-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
139,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T160000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T160000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
140,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T170000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T170000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
141,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T180000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T180000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
142,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T190001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T190001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
143,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T200000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T200000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
144,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T210001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T210001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
145,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T220001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T220001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
146,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-22-T230000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-22-T230000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
147,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T000000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T000000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
148,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T020000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T020000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
149,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T030001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T030001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
150,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T040000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T040000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
151,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T050000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T050000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
152,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T060000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T060000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
153,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T070000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T070000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
154,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T080001-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T080001-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
155,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T090000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T090000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
156,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T100000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T100000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
157,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T110000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T110000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
158,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T120000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T120000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
159,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T130000-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T130000-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
160,ready,2023-09-16-e-mouse-5plex-official-right,2023-09-23-T140359-chip19894_right,s3://braingeneers/ephys/2023-09-16-e-mouse-5plex-official-right/derived/kilosort2/2023-09-23-T140359-chip19894_right_acqm.zip,surygeng/connectivity:v0.1,python run_conn.py,connectivity/params_small_bin.json,1,16,2,0,None
